Date,Return
2018-05-17,0.20356472046008706
2018-05-18,0.0038639171442443744
2018-05-21,-0.17164032225991266
2018-05-22,-1.008778763572773
2018-05-23,-0.3213331763170046
2018-05-24,-0.25562553267245447
2018-05-25,-0.5837507993590461
2018-05-28,-0.11786988470737085
2018-05-29,0.287235911551897
2018-05-30,1.3173775653376676
2018-05-31,0.13946436424407543
2018-06-01,0.19856526262277013
2018-06-04,-0.055669751918928916
2018-06-05,-1.3911006502939764
2018-06-06,-0.02202873719963003
2018-06-07,0.04806342997756774
2018-06-08,1.8944688559968101
2018-06-11,-0.183670290438455
2018-06-12,0.2744419061770654
2018-06-13,-0.030292664779729868
2018-06-14,-0.9759991150755998
2018-06-15,0.9818201392958198
2018-06-18,0.6614313775256362
2018-06-19,0.6857168897761471
2018-06-20,-0.7800379528480509
2018-06-21,1.203658127880493
2018-06-22,-1.2699576915997906
2018-06-25,0.5594748195994311
2018-06-26,2.024046318678186
2018-06-27,-1.0784720026173722
2018-06-28,-0.6135720418069326
2018-06-29,0.10382342432715723
2018-07-02,-0.49682128523081065
2018-07-03,-1.473018406748151
2018-07-04,0.06971835907394418
2018-07-05,-1.0241042374167773
2018-07-06,0.4603473342919117
2018-07-09,-0.8597046395412746
2018-07-10,1.4432500849534904
2018-07-11,-0.7814146518747606
2018-07-12,-0.3150734448092358
2018-07-13,0.7602973710275185
2018-07-16,-1.1349542820776863
2018-07-17,0.21596809156535007
2018-07-18,1.1843504155316746
2018-07-19,-1.514853491161655
2018-07-20,0.18777722971908964
2018-07-23,0.2509874124335234
2018-07-24,0.7204263269841907
2018-07-25,-1.1225914380133708
2018-07-26,-1.2359623012288832
2018-07-27,0.5080451286205178
2018-07-30,0.2787785901515154
2018-07-31,0.22499094760088043
2018-08-01,0.2981871301364596
2018-08-02,-0.5642860584635738
2018-08-03,0.1896999394829885
2018-08-06,0.23088779433592388
2018-08-07,-0.5453873787088065
2018-08-08,1.415040761173051
2018-08-09,0.4073736579930777
2018-08-10,-0.9930620068411508
2018-08-13,0.5645073029151644
2018-08-14,-0.8214202114219624
2018-08-15,0.6684091777480519
2018-08-16,0.9746520874295281
2018-08-17,-0.7090812539417503
2018-08-20,0.8258230880481767
2018-08-21,0.3557580772084049
2018-08-22,0.6848476840183206
2018-08-23,1.5719717829080497
2018-08-24,-0.23031416947112043
2018-08-27,-0.6758801634895774
2018-08-28,-0.7851705410001766
2018-08-29,-0.7176943182708274
2018-08-30,-0.06718685038176431
2018-08-31,0.2845904329166597
2018-09-03,0.22300856450676437
2018-09-04,0.6445360631421752
2018-09-05,0.010134924357317256
2018-09-06,1.0940027407112534
2018-09-07,-0.21356907808731784
2018-09-10,2.1211673415065326
2018-09-11,0.6309010312310535
2018-09-12,-0.8372474931936056
2018-09-13,-1.033324881459376
2018-09-14,0.4698064985764194
2018-09-17,-0.2093917882424223
2018-09-18,0.6389044505173896
2018-09-19,0.415647783029376
2018-09-20,-0.061925375174169225
2018-09-21,-0.6904984787241913
2018-09-24,-1.2333329950770815
2018-09-25,-0.3906798147826046
2018-09-26,0.7246445292967448
2018-09-27,0.180536996396621
2018-09-28,-1.010267054151266
2018-10-01,0.14603751149116698
2018-10-02,0.31221765557488435
2018-10-03,-0.694730063990579
2018-10-04,0.12137655607518423
2018-10-05,0.044383121373758556
2018-10-08,-0.8432994427799448
2018-10-09,0.2733807823388766
2018-10-10,0.41729630898710435
2018-10-11,0.7944629552942994
2018-10-12,0.7959434015879784
2018-10-15,-1.0655959925112177
2018-10-16,-0.7688315499728267
2018-10-17,0.4248261358650507
2018-10-18,0.4130681523414882
2018-10-19,0.40439418548350736
2018-10-22,2.960233291902147
2018-10-23,0.68223235885265
2018-10-24,1.2999276299680131
2018-10-25,1.1013853377037628
2018-10-26,0.743906127917464
2018-10-29,-0.3473589911267518
2018-10-30,0.7938059330294951
2018-10-31,-0.7892031281201348
2018-11-01,-0.2366637651334899
2018-11-02,-0.4616033960357445
2018-11-05,0.07504443137708322
2018-11-06,2.0240609322849306
2018-11-07,-1.9669763246393301
2018-11-08,0.8062031600121518
2018-11-09,-1.8303320380520123
2018-11-12,-0.5741071180936225
2018-11-13,1.2609559331983378
2018-11-14,0.0746515514779552
2018-11-15,-1.1791234879540868
2018-11-16,-0.785684146089851
2018-11-19,0.7247284408951313
2018-11-20,-0.7552023308963626
2018-11-21,0.21816442762741262
2018-11-22,0.04366841738205386
2018-11-23,-0.5938752785144976
2018-11-26,1.9071912944002118
2018-11-27,0.6607293029976454
2018-11-28,-2.042358714699456
2018-11-29,0.21516184613797198
2018-11-30,-0.7208675579574049
2018-12-03,0.898299459023619
2018-12-04,-0.8215598172254193
2018-12-05,-0.11649719581894706
2018-12-06,0.4863752853391
2018-12-07,0.8038735862069217
2018-12-10,-1.1049593557690487
2018-12-11,-0.3159980829733072
2018-12-12,-0.42970077568872245
2018-12-13,-0.5711426201199123
2018-12-14,1.510693735308675
2018-12-17,0.3843283212372174
2018-12-18,-1.1489167222724006
2018-12-19,0.8648104237937
2018-12-20,1.9900473619506458
2018-12-21,1.127938971451066
2018-12-24,-1.6586167232633438
2018-12-25,-0.5601316666137318
2018-12-26,1.3986090669681412
2018-12-27,-0.8011100298802221
2018-12-28,0.4868812003740236
2018-12-31,0.8112051288249881
2019-01-01,-0.9488971552453253
2019-01-02,-0.06043524338800709
2019-01-03,-3.1199610967640172
2019-01-04,-1.3785467493714199
2019-01-07,-0.3369087347630277
2019-01-08,-1.5653682968718339
2019-01-09,2.0859023101343275
2019-01-10,-1.9572388792502151
2019-01-11,-0.6262095707473805
2019-01-14,0.1759200771212718
2019-01-15,1.8185536628940029
2019-01-16,-1.8907448744369912
2019-01-17,1.5954273928510831
2019-01-18,0.014119015878967087
2019-01-21,-1.2676905282779807
2019-01-22,0.5897283425999601
2019-01-23,0.24127507840436843
2019-01-24,-0.6855559903880869
2019-01-25,0.0766517312480412
2019-01-28,-0.39961176784135677
2019-01-29,0.11238921190426213
2019-01-30,0.622703014277865
2019-01-31,1.4540933454667806
2019-02-01,-1.222818381578587
2019-02-04,2.16380061804413
2019-02-05,-2.303878181807258
2019-02-06,-0.2016373174084676
2019-02-07,0.7334181754850095
2019-02-08,0.3354034452057539
2019-02-11,-0.7023851250223203
2019-02-12,-0.2261552083082625
2019-02-13,-0.5072867493610813
2019-02-14,-0.5821626366864598
2019-02-15,0.8119120662947072
2019-02-18,0.3372195140465653
2019-02-19,-0.6273501885578385
2019-02-20,0.7976164425352681
2019-02-21,0.27171639942484244
2019-02-22,0.6906610387168071
2019-02-25,0.5310363180774044
2019-02-26,-0.6850337092858275
2019-02-27,-0.46103361981464913
2019-02-28,0.6010937292050679
2019-03-01,0.4867978599055797
2019-03-04,-0.016382953821067227
2019-03-05,0.08875380720336112
2019-03-06,0.9364406584717464
2019-03-07,-0.45604829681216974
2019-03-08,0.4152014600575601
2019-03-11,-0.15087432070155757
2019-03-12,-0.15780867219036926
2019-03-13,0.7763415268297944
2019-03-14,0.6035156225409929
2019-03-15,0.5982671470006952
2019-03-18,0.9642021422596596
2019-03-19,0.01635935648585518
2019-03-20,0.5129063531431087
2019-03-21,-0.2315869389772647
2019-03-22,0.23575719532532993
2019-03-25,-0.09249723314483574
2019-03-26,0.06721675265233334
2019-03-27,0.40306054831515065
2019-03-28,-0.5525835922839094
2019-03-29,1.431742488809942
2019-04-01,-0.8129291124272628
2019-04-02,-0.9946801427370674
2019-04-03,0.9822688635292517
2019-04-04,0.6892291949347005
2019-04-05,0.5375301275704013
2019-04-08,0.5292291895873115
2019-04-09,-0.01010635180355018
2019-04-10,-0.7115278442598049
2019-04-11,0.06041373810415458
2019-04-12,-0.5202471043382306
2019-04-15,0.7418453951624058
2019-04-16,-0.11362440886692333
2019-04-17,-0.6170477198970696
2019-04-18,-0.2411464858914607
2019-04-19,0.3018540686301267
2019-04-22,-0.4038888642953448
2019-04-23,-0.5829283412581993
2019-04-24,0.17423574286880142
2019-04-25,0.17105158099305978
2019-04-26,-0.34656667497160926
2019-04-29,-0.3192201421349493
2019-04-30,0.15576233233455114
2019-05-01,-0.9555276736014029
2019-05-02,-1.0065109668755232
2019-05-03,-0.549972820411867
2019-05-06,-0.16232449594518833
2019-05-07,0.22936227480635993
2019-05-08,1.061697999959617
2019-05-09,0.6659422160469309
2019-05-10,-0.1245889737531736
2019-05-13,-0.014323397139304327
2019-05-14,-0.7314071392598196
2019-05-15,-0.013803365039535031
2019-05-16,-0.20866416301426532
2019-05-17,0.22785857205364313
2019-05-20,-0.572485780147428
2019-05-21,0.36349361952175296
2019-05-22,1.0614708095381182
2019-05-23,-0.08213606180897846
2019-05-24,0.29395234658549485
2019-05-27,0.4946842723271992
2019-05-28,-0.2868610885177446
2019-05-29,0.157301939353779
2019-05-30,0.008644839535685176
2019-05-31,0.06556765075270718
2019-06-03,-0.5089258370345782
2019-06-04,0.016338068497862592
2019-06-05,0.32568851960421136
2019-06-06,0.9450952247038523
2019-06-07,0.6782099219714637
2019-06-10,1.5539882608352373
2019-06-11,-0.6575197025336295
2019-06-12,0.7388151095056661
2019-06-13,0.1549555206926183
2019-06-14,1.7784238908779297
2019-06-17,-0.7781999141926565
2019-06-18,-0.7959374634289612
2019-06-19,-0.5613279250254634
2019-06-20,-1.93143483363016
2019-06-21,-0.5578890061530815
2019-06-24,-0.7734972383932259
2019-06-25,0.14981381351358192
2019-06-26,0.32344296198164324
2019-06-27,1.7008164820837905
2019-06-28,0.9682268207106353
2019-07-01,-0.5843234746688667
2019-07-02,-0.8784954202438613
2019-07-03,0.47690837248241547
2019-07-04,-1.2326061874746446
2019-07-05,1.7783485882054653
2019-07-08,1.2744881377387542
2019-07-09,-0.5150152839235765
2019-07-10,-1.7973485658442576
2019-07-11,1.548790100931653
2019-07-12,-0.1356339125295773
2019-07-15,1.3804546402622568
2019-07-16,-1.8163533767399935
2019-07-17,-0.7299102051579197
2019-07-18,0.006123752656255468
2019-07-19,0.05166279877666383
2019-07-22,-0.46731794400542975
2019-07-23,0.6191811778538115
2019-07-24,-1.0286646465835756
2019-07-25,-0.13840256165648174
2019-07-26,0.11123896041180201
2019-07-29,0.45377697527966243
2019-07-30,0.6088151010827767
2019-07-31,-0.9471210564390992
2019-08-01,-1.321960247867974
2019-08-02,1.1820542130694218
2019-08-05,0.3182687928331202
2019-08-06,-0.6859165671361876
2019-08-07,1.3967915239367936
2019-08-08,0.11181300136261002
2019-08-09,1.0843414310883772
2019-08-12,0.06356097637605358
2019-08-13,1.8474246108074261
2019-08-14,1.819490698060088
2019-08-15,-0.28324169571525576
2019-08-16,1.0455982608621512
2019-08-19,0.6902177358778716
2019-08-20,1.4156324609426498
2019-08-21,-1.0391578646437998
2019-08-22,0.7337229085001703
2019-08-23,1.0979420662130661
2019-08-26,-1.8321340234210437
2019-08-27,-1.35331622332802
2019-08-28,-2.3650058542910553
2019-08-29,-0.3566562347067221
2019-08-30,0.8940326135272062
2019-09-02,1.8087618492129225
2019-09-03,0.09399330880385366
2019-09-04,1.939851782855482
2019-09-05,-1.7631969734268713
2019-09-06,-2.2522531744778873
2019-09-09,-0.07940211485543205
2019-09-10,0.5134762452145533
2019-09-11,-0.041300150951001736
2019-09-12,-2.451905451966887
2019-09-13,-0.12110858444684502
2019-09-16,-1.6609189490416725
2019-09-17,0.8741371870623883
2019-09-18,0.4600323868916189
2019-09-19,-1.1159078751490101
2019-09-20,-0.6020647048700332
2019-09-23,-1.185689315167708
2019-09-24,-0.07023678965169858
2019-09-25,1.009849382316385
2019-09-26,-1.0348423477057753
2019-09-27,0.5271823078992348
2019-09-30,-0.5322722458429222
2019-10-01,-0.7665905718223271
2019-10-02,-0.10172661416488159
2019-10-03,-0.9368118465574425
2019-10-04,-0.5055549916914546
2019-10-07,-1.0608474457710413
2019-10-08,1.7890788708218202
2019-10-09,0.036560225490295646
2019-10-10,-0.6869414285519667
2019-10-11,0.2048418577843107
2019-10-14,-0.10252956897256019
2019-10-15,-0.19253877567979763
2019-10-16,0.5134997929663527
2019-10-17,0.6203060363041207
2019-10-18,-0.4304761995254983
2019-10-21,-0.4563943969224512
2019-10-22,-0.21390714810941097
2019-10-23,-1.7358800279712787
2019-10-24,-1.3843038354518002
2019-10-25,1.3330499307281873
2019-10-28,1.6744405254755246
2019-10-29,-0.27406490207279915
2019-10-30,0.6011009177291924
2019-10-31,0.3128089408628688
2019-11-01,2.9504613121274126
2019-11-04,1.4602168351635283
2019-11-05,-0.1672325468294227
2019-11-06,-1.1724668573061185
2019-11-07,-1.9458623772021926
2019-11-08,0.26338642193457434
2019-11-11,-0.920556119136946
2019-11-12,-1.6791506745447569
2019-11-13,-0.7962964823169046
2019-11-14,-1.2809145820245988
2019-11-15,2.000757309772363
2019-11-18,1.1310030479490971
2019-11-19,-0.01001112424932064
2019-11-20,1.744980677268291
2019-11-21,0.09589307778246313
2019-11-22,-1.003198768649561
2019-11-25,1.739183831898539
2019-11-26,0.6513302809935502
2019-11-27,-1.1980277108433215
2019-11-28,-0.21929991171990307
2019-11-29,-0.9524351393377928
2019-12-02,-1.480560778498469
2019-12-03,1.0328606975855368
2019-12-04,2.103632062446637
2019-12-05,-1.7266705642534563
2019-12-06,0.7217738250444385
2019-12-09,-0.7966783156661096
2019-12-10,-0.5738685682815807
2019-12-11,-0.6656481599188705
2019-12-12,-0.9335598835096653
2019-12-13,0.05156891726049314
2019-12-16,-0.8352528871315876
2019-12-17,0.26754596931106056
2019-12-18,-0.047366835392149635
2019-12-19,-0.21450033127500495
2019-12-20,-0.7804864214324301
2019-12-23,-0.4960053638489895
2019-12-24,0.6334560370750708
2019-12-25,0.41544753933874884
2019-12-26,-0.789306268735972
2019-12-27,0.08109133947280013
2019-12-30,0.590276893833754
2019-12-31,-1.303218784419667
2020-01-01,0.46673287888453724
2020-01-02,-0.5539734581158179
2020-01-03,0.4687228067285333
2020-01-06,-0.6132464492845439
2020-01-07,-1.4397481958239906
2020-01-08,-1.4540425181394376
2020-01-09,0.04661659763998179
2020-01-10,0.2393251973307669
2020-01-13,-0.7973697439023288
2020-01-14,0.5619691613745548
2020-01-15,-1.429138303184126
2020-01-16,-0.06209767817776406
2020-01-17,-1.0838605268704613
2020-01-20,-0.6003788853017553
2020-01-21,0.04258345803615648
2020-01-22,-0.7382784667504106
2020-01-23,-0.328636218623993
2020-01-24,0.8307685911676228
2020-01-27,-0.48209434910389315
2020-01-28,0.6824294111502621
2020-01-29,-0.9201298218727015
2020-01-30,0.4428042613568592
2020-01-31,1.1741208496716533
2020-02-03,-2.1429590432844483
2020-02-04,-0.8539017295138797
2020-02-05,0.6049288572110211
2020-02-06,-0.20512990015064064
2020-02-07,0.3563290396261421
2020-02-10,-0.5555956509407617
2020-02-11,0.07745433668620044
2020-02-12,-0.1330750482095532
2020-02-13,0.9579169873991664
2020-02-14,0.21493687453860477
2020-02-17,0.2745325987996087
2020-02-18,-0.3242109668539543
2020-02-19,-0.3736419845121642
2020-02-20,-0.32458172538174207
2020-02-21,0.28963134535557056
2020-02-24,-0.3025993030215533
2020-02-25,0.204556514180605
2020-02-26,1.4345108523002958
2020-02-27,0.7087082466344284
2020-02-28,-0.26542767570369635
2020-03-02,0.9461729332405459
2020-03-03,-0.33325019406409767
2020-03-04,-1.6151023936047755
2020-03-05,-0.9264690628885729
2020-03-06,-1.7286054957824117
2020-03-09,-0.364374214406796
2020-03-10,0.01820172134728219
2020-03-11,1.5727746794692374
2020-03-12,0.3342810296982499
2020-03-13,-0.21353512616693698
2020-03-16,0.7700199926034176
2020-03-17,-2.0288662041406824
2020-03-18,0.2556467491760283
2020-03-19,0.7926112078958086
2020-03-20,-1.4870318187536244
2020-03-23,1.2162921455746811
2020-03-24,0.3644415515361473
2020-03-25,-0.42525511361084445
2020-03-26,0.6197952232433296
2020-03-27,2.158810845660284
2020-03-30,0.20610729360501504
2020-03-31,0.2657170034882955
2020-04-01,-0.46645205058105993
2020-04-02,-0.8275421220508566
2020-04-03,0.7983562561424831
2020-04-06,-0.8119377592171495
2020-04-07,0.06715491139094824
2020-04-08,-0.4269340961275472
2020-04-09,0.4140575609767319
2020-04-10,0.2796274947262853
2020-04-13,0.8395783141366683
2020-04-14,-0.4196646106919853
2020-04-15,-0.21642642376137267
2020-04-16,-0.7589934795889614
2020-04-17,-0.3494830194972812
2020-04-20,0.2893548713037274
2020-04-21,0.5656172566809361
2020-04-22,-0.6879539788767312
2020-04-23,0.6567639699811089
2020-04-24,1.0306123538716263
2020-04-27,0.3326772831701177
2020-04-28,1.467544626772799
2020-04-29,-0.6856167146481223
2020-04-30,-1.0881517779347551
2020-05-01,-1.6088210922117143
2020-05-04,1.4991869096148218
2020-05-05,0.6950863214504086
2020-05-06,-0.05715757898202156
2020-05-07,0.27275225696291494
2020-05-08,-1.0462723942750194
2020-05-11,2.3125309731347197
2020-05-12,0.14984656166900875
2020-05-13,0.1195982000436175
2020-05-14,0.7498213786654224
2020-05-15,0.48424554757149635
2020-05-18,0.21647695318912977
2020-05-19,-0.7285126484954427
2020-05-20,0.42824283982842054
2020-05-21,1.6510658627667207
2020-05-22,1.3297091466485702
2020-05-25,1.6380229619556144
2020-05-26,-0.5639215147460228
2020-05-27,-1.045476202581805
2020-05-28,-0.13240473206538383
2020-05-29,0.05554477028812142
2020-06-01,1.0350507040915664
2020-06-02,-1.6213524391584329
2020-06-03,1.5990570258810592
2020-06-04,-0.1755741500610099
2020-06-05,-0.44824193806964807
2020-06-08,-1.0157854832197775
2020-06-09,-1.6625967875749437
2020-06-10,0.895854948025533
2020-06-11,0.07817873122284083
2020-06-12,-1.3009127176710613
2020-06-15,-1.3482085536810386
2020-06-16,-0.3605487479315889
2020-06-17,1.7045256446233028
2020-06-18,-0.28755979437195534
2020-06-19,-1.5774368449663054
2020-06-22,-0.2730879829268082
2020-06-23,-0.2869628621152984
2020-06-24,-2.695957890055575
2020-06-25,-0.06923891090572885
2020-06-26,-0.27642563455455843
2020-06-29,0.7862825185356697
2020-06-30,2.022052244352503
2020-07-01,1.3684266233355307
2020-07-02,-0.32837562475564136
2020-07-03,-1.2753788450368249
2020-07-06,2.9809546042534736
2020-07-07,0.08538954407329642
2020-07-08,0.018781553044151522
2020-07-09,-0.03047194830129806
2020-07-10,0.23489221674683256
2020-07-13,-0.16144854954256488
2020-07-14,-0.605953255107318
2020-07-15,-0.556374521052778
2020-07-16,-0.03210477731227836
2020-07-17,-0.5059332532423312
2020-07-20,-0.6424942154373047
2020-07-21,0.09410405722419492
2020-07-22,-0.2156633810400766
2020-07-23,1.2243857643218523
2020-07-24,-2.3159878812293297
2020-07-27,1.2130647862233908
2020-07-28,1.3915033355658548
2020-07-29,-2.3672943411031433
2020-07-30,-0.4492297578087418
2020-07-31,-0.45957827138048896
2020-08-03,-1.64887132602993
2020-08-04,-0.9489323983661443
2020-08-05,-1.3164782698340454
2020-08-06,2.086388105970714
2020-08-07,1.2165101942182572
2020-08-10,1.6257977919886601
2020-08-11,0.9420227511960886
2020-08-12,-1.422359683391578
2020-08-13,-0.6637419844100781
2020-08-14,0.5903335104759464
2020-08-17,-1.4050426618872576
2020-08-18,0.8348151507309928
2020-08-19,-0.27242243624917
2020-08-20,-0.4018857537190585
2020-08-21,0.7262017250636498
2020-08-24,0.4419409917385743
2020-08-25,-0.34446612088272116
2020-08-26,1.0599682203187004
2020-08-27,-1.0100259997056238
2020-08-28,0.5823694520190831
2020-08-31,0.5448132163338563
2020-09-01,-0.2763313514509665
2020-09-02,0.2796024386266508
2020-09-03,-1.0336462126757742
2020-09-04,0.793282000631882
2020-09-07,-0.15899499518715632
2020-09-08,-0.43137260976008324
2020-09-09,0.844095893444584
2020-09-10,-0.5772207266414509
2020-09-11,-1.139186177996794
2020-09-14,-1.3352852526990613
2020-09-15,0.5599461706252176
2020-09-16,-1.150282717797683
2020-09-17,1.6351665139013696
2020-09-18,-2.1388569885624924
2020-09-21,2.010562532722861
2020-09-22,0.2709038796639006
2020-09-23,-0.11678909767515007
2020-09-24,-0.6191206325942745
2020-09-25,0.4345968537332747
2020-09-28,-0.039050079931900426
2020-09-29,1.0839843253181378
2020-09-30,0.1135400831289453
2020-10-01,0.14188097748908893
2020-10-02,-0.32713726915700747
2020-10-05,-0.04927436890846928
2020-10-06,0.2550593605956228
2020-10-07,-1.368310630391404
2020-10-08,-1.1917282757446834
2020-10-09,0.6877437707882279
2020-10-12,0.15520145297598847
2020-10-13,-0.15972740371918184
2020-10-14,0.015347854605146297
2020-10-15,0.27790121868524037
2020-10-16,-0.4184724594445638
2020-10-19,-0.5919367574650234
2020-10-20,0.14872702590288053
2020-10-21,-0.7205575558363186
2020-10-22,0.306317410896075
2020-10-23,-1.2487117549631295
2020-10-26,0.8380824411362432
2020-10-27,0.39083417260121023
2020-10-28,0.20587768653070654
2020-10-29,0.7636281357308308
2020-10-30,1.3130724239091107
2020-11-02,0.8789177125283434
2020-11-03,-1.6105274601741226
2020-11-04,-1.253704170248148
2020-11-05,-0.6320098629783435
2020-11-06,0.025558873468360888
2020-11-09,0.48165778527881864
2020-11-10,-0.6527991982999412
2020-11-11,0.16498329242521
2020-11-12,-0.6391834933278614
2020-11-13,-0.5114354118506211
2020-11-16,-1.1520015909407215
2020-11-17,-0.8010368339436329
2020-11-18,-1.1737492982505244
2020-11-19,-0.8883721948975877
2020-11-20,0.9618340613142884
2020-11-23,-0.875734194106373
2020-11-24,2.4267990585841317
2020-11-25,0.5755888220181332
2020-11-26,0.20584810255206987
2020-11-27,-0.9037150302041449
2020-11-30,0.7257166120117489
2020-12-01,-0.5800704346469684
2020-12-02,0.11871932111794548
2020-12-03,2.3688463875016113
2020-12-04,-0.11115157777181345
2020-12-07,1.2533390713380113
2020-12-08,-0.7760432762894939
2020-12-09,-0.03744773456618494
2020-12-10,1.7917735555416496
2020-12-11,-0.6985265218013113
2020-12-14,1.9469257597379501
2020-12-15,0.8403687021862097
2020-12-16,-0.6459821150954342
2020-12-17,0.6964775075371836
2020-12-18,1.0335928970549904
2020-12-21,0.657142568777043
2020-12-22,-1.603264656280823
2020-12-23,-0.7942763701813766
2020-12-24,-0.26280153883484947
2020-12-25,-0.07499375984942025
2020-12-28,0.5931911281689549
2020-12-29,0.16494486428650418
2020-12-30,-1.1831689483421934
2020-12-31,0.352026299658399
2021-01-01,0.5430761311624377
2021-01-04,0.48541388629275695
2021-01-05,0.9124102311943488
2021-01-06,0.7169024351956433
2021-01-07,0.3922109065875632
2021-01-08,-0.05809476926232283
2021-01-11,-1.3215185505567608
2021-01-12,0.3752023044054188
2021-01-13,0.1752951000053675
2021-01-14,0.22039834414169915
2021-01-15,-1.0009835142711485
2021-01-18,-0.8866427324954849
2021-01-19,0.8813706429715347
2021-01-20,-0.033633634856897826
2021-01-21,0.555608083220116
2021-01-22,0.022757783932845176
2021-01-25,0.023030053495239077
2021-01-26,0.7016547806454231
2021-01-27,-0.3911620368746569
2021-01-28,0.07152319211470835
2021-01-29,-0.33371665148793356
2021-02-01,-0.30849405607194513
2021-02-02,-0.2159798378681977
2021-02-03,0.1522014185851892
2021-02-04,-0.3216415423662453
2021-02-05,0.8367584145471075
2021-02-08,-0.6309501082033402
2021-02-09,-0.1337952257844123
2021-02-10,-0.3070305366742952
2021-02-11,0.9960163388379099
2021-02-12,0.14602682754595755
2021-02-15,0.7449946944505024
2021-02-16,-1.1003145686120268
2021-02-17,0.21320185521319865
2021-02-18,0.6869858850143661
2021-02-19,0.0639523443044306
2021-02-22,0.8000775568994772
2021-02-23,-0.3984449651233277
2021-02-24,1.0641992637390734
2021-02-25,1.8504381182587908
2021-02-26,-0.3523700995305169
2021-03-01,-0.41412002086204686
2021-03-02,1.3012576145201882
2021-03-03,1.4990958668752992
2021-03-04,-0.5332975799601453
2021-03-05,-0.4122791753646692
2021-03-08,-0.26513304824082773
2021-03-09,-1.2096612932768718
2021-03-10,-0.8639414522965324
2021-03-11,-0.9400444149630698
2021-03-12,-0.7216142198919665
2021-03-15,-0.03203224668220916
2021-03-16,0.20619692420479394
2021-03-17,1.3092814527162273
2021-03-18,-0.9081825402290883
2021-03-19,0.8999255187180725
2021-03-22,-0.19629619478725255
2021-03-23,-0.04337906499601107
2021-03-24,0.5661769671951518
2021-03-25,-0.9260896303947522
2021-03-26,0.32315332934628405
2021-03-29,0.135985267638565
2021-03-30,0.3874947608756894
2021-03-31,0.22235996326691257
2021-04-01,1.8333592559682854
2021-04-02,-0.5914296453615058
2021-04-05,-0.47966789236869933
2021-04-06,-0.5456019436383275
2021-04-07,-0.4750530041476871
2021-04-08,-0.531082720503452
