Date,Price
2018-09-14,95.1141620387074
2018-09-17,94.7535646644077
2018-09-18,96.02726952280432
2018-09-19,96.8818885725897
2018-09-20,96.79778203814101
2018-09-21,95.46642335857159
2018-09-24,93.1095604789832
2018-09-25,92.41203265456424
2018-09-26,93.82624203721339
2018-09-27,94.2100541268691
2018-09-28,92.31267045518895
2018-10-01,92.62424840040079
2018-10-02,93.25564079610626
2018-10-03,91.97010671897912
2018-10-04,92.23580624528293
2018-10-05,92.35692694200145
2018-10-08,90.80221366007497
2018-10-09,91.34574214973108
2018-10-10,92.16354536664365
2018-10-11,93.70441889328602
2018-10-12,95.25812924255773
2018-10-15,93.28706645379786
2018-10-16,91.91937885951353
2018-10-17,92.7287342351915
2018-10-18,93.52719272625858
2018-10-19,94.31905212282074
2018-10-22,100.08461482940177
2018-10-23,101.40895226863508
2018-10-24,103.98235084861939
2018-10-25,106.2281400852462
2018-10-26,107.79802623534881
2018-10-29,107.11580907001448
2018-10-30,108.85062234022654
2018-10-31,107.19710985234684
2018-11-01,106.73231589880254
2018-11-02,105.77857846857955
2018-11-05,105.98377708364687
2018-11-06,110.56373858140704
2018-11-07,106.33350580972055
2018-11-08,108.07838167907396
2018-11-09,104.2477741019245
2018-11-12,103.11374610643767
2018-11-13,105.79796956348974
2018-11-14,105.99952947796875
2018-11-15,103.51087891232532
2018-11-16,101.89475850834201
2018-11-19,103.47872774332583
2018-11-20,101.89732411737847
2018-11-21,102.40786063292327
2018-11-22,102.54430165174644
2018-11-23,101.28033079454379
2018-11-26,105.58989993161627
2018-11-27,107.10907576101201
2018-11-28,102.61101648456862
2018-11-29,103.1106483385361
2018-11-30,101.59819271542965
2018-12-03,103.59824678486225
2018-12-04,101.83599402064259
2018-12-05,101.62194053973673
2018-12-06,102.74422584265227
2018-12-07,104.61254512569887
2018-12-10,102.14860448453781
2018-12-11,101.48812545159132
2018-12-12,100.57452426631052
2018-12-13,99.35337058989559
2018-12-14,102.77093934337893
2018-12-17,103.67080890135723
2018-12-18,101.14493965047151
2018-12-19,103.09739795474617
2018-12-20,107.68060250064697
2018-12-21,110.31417485688094
2018-12-24,106.55810057058602
2018-12-25,105.35742537565423
2018-12-26,108.57606222905865
2018-12-27,106.79203304170525
2018-12-28,107.95299247405696
2018-12-31,109.90969502147595
2019-01-01,107.70410124139848
2019-01-02,107.60505420467601
2019-01-03,100.47416611270033
2019-01-04,97.64740604881824
2019-01-07,96.99320775337009
2019-01-08,93.81588898768847
2019-01-09,98.16666478351287
2019-01-10,94.1875743983839
2019-01-11,92.97753166877783
2019-01-14,93.36997936090846
2019-01-15,97.23457533066512
2019-01-16,93.31391360536716
2019-01-17,96.6700717035953
2019-01-18,96.73876048760313
2019-01-21,94.06716328029815
2019-01-22,95.36472287495273
2019-01-23,95.93118943718507
2019-01-24,94.45210509345564
2019-01-25,94.66012277880617
2019-01-28,93.80202253751706
2019-01-29,94.09311139023836
2019-01-30,95.56161329869363
2019-01-31,99.03498903781433
2019-02-01,96.22573225244302
2019-02-04,101.3301628520729
2019-02-05,96.12551616881082
2019-02-06,95.72647912192798
2019-02-07,97.39567970916539
2019-02-08,98.19948216971753
2019-02-11,96.62019181916617
2019-02-12,96.13849817636945
2019-02-13,95.00566454050556
2019-02-14,93.70648506655236
2019-02-15,95.62404114398146
2019-02-18,96.45416302843002
2019-02-19,95.01617728025805
2019-02-20,96.93580909881196
2019-02-21,97.62144630171504
2019-02-22,99.32987596221646
2019-02-25,100.66674491570383
2019-02-26,99.04021548705397
2019-02-27,97.980024092952
2019-02-28,99.45244804826152
2019-03-01,100.66154087529259
2019-03-04,100.66240285862065
2019-03-05,100.91612019277635
2019-03-06,103.22866431449162
2019-03-07,102.17826843862547
2019-03-08,103.20774591319272
2019-03-11,102.8905164895777
2019-03-12,102.55921675883961
2019-03-13,104.43655883724163
2019-03-14,105.9043979385179
2019-03-15,107.36581126470558
2019-03-18,109.71537569601908
2019-03-19,109.79816439654957
2019-03-20,111.07081003668074
2019-03-21,110.5613998600106
2019-03-22,111.16877586787722
2019-03-25,110.99256172505729
2019-03-26,111.1968210282373
2019-03-27,112.20058985772899
2019-03-28,110.94380919800956
2019-03-29,114.3534091855939
2019-04-01,112.5416656781313
2019-04-02,110.36374478886714
2019-04-03,112.586146607587
2019-04-04,114.17749637232328
2019-04-05,115.44761139062122
2019-04-08,116.71842890158226
2019-04-09,116.7415221427025
2019-04-10,115.12599168317959
2019-04-11,115.31187136970684
2019-04-12,114.1524916591802
2019-04-15,115.91964480333107
2019-04-16,115.70223960073272
2019-04-17,114.32024269352927
2019-04-18,113.81482433948064
2019-04-19,114.55219570168987
2019-04-22,113.67315293705698
2019-04-23,112.39999493555634
2019-04-24,112.83506737319863
2019-04-25,113.26475932609675
2019-04-26,112.5327428658496
2019-04-29,111.86905843099063
2019-04-30,112.2578497123254
2019-05-01,110.21322934518327
2019-05-02,108.1410065455259
2019-05-03,107.06191392823465
2019-05-06,106.775281093515
2019-05-07,107.28664544170098
2019-05-08,109.5344184472918
2019-05-09,110.96188720764891
2019-05-10,110.74611257432257
2019-05-13,110.76032100728233
2019-05-14,109.26914396011948
2019-05-15,109.28424779351097
2019-05-16,108.89387455352555
2019-05-17,109.4130604225163
2019-05-20,108.26376956692306
2019-05-21,109.05925929444642
2019-05-22,111.32898866419909
2019-05-23,111.20281569903304
2019-05-24,111.86374885421692
2019-05-27,112.9574483767409
2019-05-28,112.39358399989587
2019-05-29,112.772963244069
2019-05-30,112.83653882800594
2019-05-31,113.02206018613929
2019-06-03,111.98147202210741
2019-06-04,112.06075953330424
2019-06-05,112.79585671000974
2019-06-06,114.86274028447033
2019-06-07,116.35495580159198
2019-06-10,119.76983342710147
2019-06-11,118.42229848298469
2019-06-12,120.04993158648423
2019-06-13,120.4336061102959
2019-06-14,124.45161557446934
2019-06-17,122.79554850934593
2019-06-18,121.10822569974995
2019-06-19,119.93711797731899
2019-06-20,115.83572150239777
2019-06-21,114.73784801624083
2019-06-24,113.19178247254226
2019-06-25,113.54697021142998
2019-06-26,114.27553755827299
2019-06-27,118.03218449323731
2019-06-28,120.20550877281538
2019-07-01,118.95761886712866
2019-07-02,117.05890764385381
2019-07-03,118.16480155336886
2019-07-04,115.46174422945079
2019-07-05,119.47816853290053
2019-07-08,122.40697294168288
2019-07-09,121.28081468330487
2019-07-10,117.25474429308882
2019-07-11,120.76225569479014
2019-07-12,120.50380859964937
2019-07-15,123.7736296975708
2019-07-16,119.59774947765038
2019-07-17,118.00105610582423
2019-07-18,118.06218031738244
2019-07-19,118.22909101763311
2019-07-22,117.17983295619614
2019-07-23,118.70060678028965
2019-07-24,116.28746143640059
2019-07-25,116.00680744041193
2019-07-26,116.31943190415564
2019-07-29,117.46999285518355
2019-07-30,119.02338059082516
2019-07-31,116.73155043915168
2019-08-01,113.60891482986575
2019-08-02,116.44356166361341
2019-08-05,117.24831053725728
2019-08-06,115.64956811647777
2019-08-07,119.08604715836132
2019-08-08,119.40571228471012
2019-08-09,122.1575554900795
2019-08-12,122.3661770543678
2019-08-13,127.20604519342123
2019-08-14,132.03128492275673
2019-08-15,131.3401354771188
2019-08-16,134.20703133938238
2019-08-19,136.1608613962156
2019-08-20,140.23959231231802
2019-08-21,137.34549005403719
2019-08-22,139.48722479242355
2019-08-23,142.75626912638387
2019-08-26,137.4826808483856
2019-08-27,133.7842369373743
2019-08-28,127.51390981077711
2019-08-29,126.65601374294852
2019-08-30,129.04255083484466
2019-09-02,134.01486359610377
2019-09-03,134.32776333833144
2019-09-04,139.95330135143917
2019-09-05,134.98191301369454
2019-09-06,128.8859366109975
2019-09-09,128.7279068887194
2019-09-10,130.17015689754874
2019-09-11,130.10778744253605
2019-09-12,123.42220301751061
2019-09-13,123.15480503628282
2019-09-16,118.85689597104333
2019-09-17,121.1719539372371
2019-09-18,122.44741999811238
2019-09-19,119.49352184693284
2019-09-20,117.94217746069923
2019-09-23,114.86317753756731
2019-09-24,114.72620044244947
2019-09-25,117.46993207069909
2019-09-26,114.74658186370245
2019-09-27,116.19771347374864
2019-09-30,114.81244548563558
2019-10-01,112.8123261066449
2019-10-02,112.58812281999906
2019-10-03,110.16255557357393
2019-10-04,108.90228891572227
2019-10-07,106.24995664248331
2019-10-08,110.83671274945847
2019-10-09,110.97352615668146
2019-10-10,109.27234478714513
2019-10-11,109.8360302896897
2019-10-14,109.61718227410938
2019-10-15,109.1658943946436
2019-10-16,110.54071029420588
2019-10-17,112.21236945033013
2019-10-18,111.13015636924482
2019-10-21,109.99395701838746
2019-10-22,109.49073847598646
2019-10-23,105.19997272097108
2019-10-24,102.03438214712303
2019-10-25,105.11945701394583
2019-10-28,109.08196980223083
2019-10-29,108.4828138060514
2019-10-30,109.96150013492576
2019-10-31,110.76693925043557
2019-11-01,118.34039548445902
2019-11-04,122.11349933130968
2019-11-05,121.72776561012022
2019-11-06,118.71591030302577
2019-11-07,113.81982810398821
2019-11-08,114.51633306041198
2019-11-11,112.26192651967516
2019-11-12,108.18815321408843
2019-11-13,106.34090910159166
2019-11-14,103.37534845069314
2019-11-15,108.16793752399005
2019-11-18,110.95970374669008
2019-11-19,110.97924429759682
2019-11-20,115.52086579702771
2019-11-21,115.81771508802481
2019-11-22,113.22432181928195
2019-11-25,117.91685075988009
2019-11-26,119.73731669015552
2019-11-27,116.5024729545806
2019-11-28,115.95629105212548
2019-11-29,113.42616742818862
2019-12-02,109.56296965453123
2019-12-03,112.29938075883616
2019-12-04,118.05835079238568
2019-12-05,113.48442910254808
2019-12-06,115.43126392576673
2019-12-09,113.35166204707436
2019-12-10,111.87299199709557
2019-12-11,110.15397677899956
2019-12-12,107.74780668118508
2019-12-13,107.92536866874592
2019-12-16,105.78570769477011
2019-12-17,106.52383284616192
2019-12-18,106.44190286176713
2019-12-19,105.91831856690668
2019-12-20,103.91752215758378
2019-12-23,102.68852964935263
2019-12-24,104.35374711704213
2019-12-25,105.46983868902376
2019-12-26,103.4834535599011
2019-12-27,103.72945893133064
2019-12-30,105.2732110229579
2019-12-31,102.05053522184893
2020-01-01,103.22021746153221
2020-01-02,101.92197253062596
2020-01-03,103.09276660624644
2020-01-06,101.66040458522876
2020-01-07,98.34083118408886
2020-01-08,95.18251453776706
2020-01-09,95.31973222157126
2020-01-10,95.87376703139653
2020-01-13,94.19143542897083
2020-01-14,95.43556593381227
2020-01-15,92.43041386434768
2020-01-16,92.3398832503913
2020-01-17,90.15913586975877
2020-01-20,88.99888744803576
2020-01-21,89.11913787601264
2020-01-22,87.6878824557035
2020-01-23,87.07940473977615
2020-01-24,88.75614200598311
2020-01-27,87.84153545398789
2020-01-28,89.22552994210234
2020-01-29,87.45463683555329
2020-01-30,88.34631727165556
2020-01-31,90.69790754301697
2020-02-03,86.61486001559621
2020-02-04,85.1180405827558
2020-02-05,86.2424258081209
2020-02-06,85.90184181748661
2020-02-07,86.5969801284569
2020-02-10,85.59399309679873
2020-02-11,85.77286452742986
2020-02-12,85.55689458954738
2020-02-13,87.41935523157763
2020-02-14,87.86589224759565
2020-02-17,88.43203993569325
2020-02-18,87.83925354669648
2020-02-19,87.15595578874213
2020-02-20,86.57273119532174
2020-02-21,87.15730250124949
2020-02-24,86.61956673767818
2020-02-25,87.0391299063178
2020-02-26,89.80926993060268
2020-02-27,91.17962169706462
2020-02-28,90.71527738825255
2020-03-02,92.55752328852432
2020-03-03,91.96081210049792
2020-03-04,88.97488541158121
2020-03-05,87.36857328245434
2020-03-06,84.41970131237528
2020-03-09,83.84959038724423
2020-03-10,83.91362308768414
2020-03-11,86.66150397387537
2020-03-12,87.27570218053998
2020-03-13,86.93495167596024
2020-03-16,88.3493176951375
2020-03-17,84.78371901975174
2020-03-18,85.25055744623154
2020-03-19,86.66256630413889
2020-03-20,84.1107426665125
2020-03-23,86.23641924289787
2020-03-24,86.9084944164639
2020-03-25,86.18900986406427
2020-03-26,87.33843692142067
2020-03-27,91.40277587624055
2020-03-30,91.82205597203087
2020-03-31,92.3628719655477
2020-04-01,91.50394047498052
2020-04-02,89.95542205297035
2020-04-03,91.52590178126717
2020-04-06,89.99656776637585
2020-04-07,90.16140954970776
2020-04-08,89.37312383300035
2020-04-09,90.21282983098664
2020-04-10,90.79824080157888
2020-04-13,92.51087997099938
2020-04-14,91.71220216661197
2020-04-15,91.32012469614655
2020-04-16,89.86502362110645
2020-04-17,89.22768252921182
2020-04-20,89.82074857485551
2020-04-21,90.95605818974306
2020-04-22,89.66469600448033
2020-04-23,90.95726857720094
2020-04-24,92.988308546566
2020-04-27,93.66884650983833
2020-04-28,96.60725719542636
2020-04-29,95.3135111867764
2020-04-30,93.26805984458973
2020-05-01,90.32702509620289
2020-05-04,93.08528153617449
2020-05-05,94.40168813653518
2020-05-06,94.3324368546133
2020-05-07,94.88974162523367
2020-05-08,92.92605410427593
2020-05-11,97.4351652937392
2020-05-12,97.76144216231418
2020-05-13,98.03463315223051
2020-05-14,99.57875302890442
2020-05-15,100.61107989291777
2020-05-18,101.10311506607101
2020-05-19,99.61373576296289
2020-05-20,100.55296745078627
2020-05-21,104.16281366598533
2020-05-22,107.1044430056208
2020-05-25,110.80908818083917
2020-05-26,109.59252254391318
2020-05-27,107.30647811348675
2020-05-28,107.05677564176928
2020-05-29,107.22407397880525
2020-06-01,109.64356676209411
2020-06-02,105.99475486879632
2020-06-03,109.62112696476332
2020-06-04,109.2692518685827
2020-06-05,108.29311448510626
2020-06-08,106.03280369601654
2020-06-09,102.40480048843996
2020-06-10,104.38083151081543
2020-06-11,104.59445605298696
2020-06-12,101.77189633761397
2020-06-15,98.94014481813585
2020-06-16,98.22833753846646
2020-06-17,101.92030709882656
2020-06-18,101.3439712437572
2020-06-19,98.0165087844778
2020-06-22,97.48919915394652
2020-06-23,96.92759339924638
2020-06-24,91.43236102968727
2020-06-25,91.33637308285164
2020-06-26,90.8355362946841
2020-06-29,92.43476689756159
2020-06-30,96.65716672175665
2020-07-01,99.58432796236974
2020-07-02,98.92112095905892
2020-07-03,96.23238650048515
2020-07-06,102.78342498468078
2020-07-07,103.0109176997722
2020-07-08,103.09403464930296
2020-07-09,103.06596126647865
2020-07-10,103.6524844198415
2020-07-13,103.31290120145985
2020-07-14,101.91635341390042
2020-07-15,100.64331277119715
2020-07-16,100.60770969317791
2020-07-17,99.44844891879522
2020-07-20,97.97941123257539
2020-07-21,98.23825801194072
2020-07-22,97.77240577886795
2020-07-23,100.72070333502738
2020-07-24,95.42970935381344
2020-07-27,98.10857252416143
2020-07-28,101.27092167510249
2020-07-29,96.06685295242701
2020-07-30,95.16251874876188
2020-07-31,94.22908668427858
2020-08-03,90.80950442896183
2020-08-04,88.92365741471419
2020-08-05,86.334991761251
2020-08-06,90.57444985894796
2020-08-07,93.12124388457481
2020-08-10,96.65064253268196
2020-08-11,98.77216312723664
2020-08-12,95.64683429791896
2020-08-13,94.23897823566415
2020-08-14,95.58007515937067
2020-08-17,92.5050888090043
2020-08-18,94.37649510944628
2020-08-19,93.80615420405786
2020-08-20,92.9416950962219
2020-08-21,94.6327735532501
2020-08-24,95.69635489639475
2020-08-25,94.92847848750418
2020-08-26,97.48482849308314
2020-08-27,95.14115885349682
2020-08-28,96.53860440070645
2020-08-31,97.87070461411706
2020-09-01,97.25014695292383
2020-09-02,97.95915811952777
2020-09-03,95.53970542314214
2020-09-04,97.43314327278301
2020-09-07,97.09948578099008
2020-09-08,96.13137212836212
2020-09-09,98.14696679531514
2020-09-10,96.84411746731695
2020-09-11,94.29743415991094
2020-09-14,91.4418767035069
2020-09-15,92.6594498694096
2020-09-16,90.27772625737636
2020-09-17,93.73790269929607
2020-09-18,89.4050436357801
2020-09-21,93.44098229809343
2020-09-22,94.02439235366269
2020-09-23,93.82191942966665
2020-09-24,92.57541522313679
2020-09-25,93.52257199627716
2020-09-28,93.47685610678258
2020-09-29,95.87865091940783
2020-09-30,96.1673835251874
2020-10-01,96.52295135005603
2020-10-02,95.8260163226485
2020-10-05,95.7535183265807
2020-10-06,96.3694866777666
2020-10-07,93.34571202659276
2020-10-08,90.8562272296169
2020-10-09,92.32534831981465
2020-10-12,92.68938918144251
2020-10-13,92.38748045212236
2020-10-14,92.45711999688615
2020-10-15,93.0896624242635
2020-10-16,92.23181756213398
2020-10-19,91.02180491500307
2020-10-20,91.36755428064133
2020-10-21,89.91780471559565
2020-10-22,90.57503097741814
2020-10-23,88.11333302792752
2020-10-26,89.77384653525073
2020-10-27,90.57263682115492
2020-10-28,91.01427256954148
2020-10-29,92.57436717025377
2020-10-30,95.2697132596932
2020-11-02,97.09094563304534
2020-11-03,93.89744199547602
2020-11-04,91.54448083268966
2020-11-05,90.40432725563439
2020-11-06,90.48822868929285
2020-11-09,91.44022335390785
2020-11-10,90.22858382030995
2020-11-11,90.5795633343777
2020-11-12,89.39231579530583
2020-11-13,88.46082204085143
2020-11-16,86.3518423343312
2020-11-17,84.94573575705205
2020-11-18,82.91460046304663
2020-11-19,81.43328473590229
2020-11-20,83.10639910428024
2020-11-23,81.6471476725078
2020-11-24,85.88617766332224
2020-11-25,86.9104748050925
2020-11-26,87.30743344086738
2020-11-27,85.73780738234645
2020-11-30,87.06651459495178
2020-12-01,86.0563483438828
2020-12-02,86.30563214170661
2020-12-03,90.79461479196314
2020-12-04,90.62470721910844
2020-12-07,93.05512608680613
2020-12-08,91.60128198001364
2020-12-09,91.56587667928147
2020-12-10,95.16771341352307
2020-12-11,93.82236470157899
2020-12-14,97.8114527241047
2020-12-15,99.57888033173151
2020-12-16,98.27231658658964
2020-12-17,99.78271434134108
2020-12-18,102.07004479128432
2020-12-21,103.57093508237064
2020-12-22,100.05403125402408
2020-12-23,98.39633564613203
2020-12-24,97.87556743372504
2020-12-25,97.75336499401921
2020-12-28,99.09162884764811
2020-12-29,99.4975913178549
2020-12-30,96.91799924774166
2020-12-31,97.72047339503327
2021-01-01,98.95796618195037
2021-01-04,100.08412423378812
2021-01-05,102.20365254341041
2021-01-06,103.89646912884893
2021-01-07,104.85133018521134
2021-01-08,104.7570956867957
2021-01-11,101.73727450750532
2021-01-12,102.61925738717517
2021-01-13,103.05759060542515
2021-01-14,103.60283697634777
2021-01-15,101.36958272851221
2021-01-18,99.46395863633329
2021-01-19,101.42340263064028
2021-01-20,101.39049442285663
2021-01-21,102.65941510690836
2021-01-22,102.75107267490368
2021-01-25,102.84357343062865
2021-01-26,104.4651490795811
2021-01-27,103.63079224928484
2021-01-28,103.83157194662907
2021-01-29,103.13205806197419
2021-02-01,102.49570298731516
2021-02-02,102.06707682735082
2021-02-03,102.43721497703693
2021-02-04,101.78683468058937
2021-02-05,103.62238977028329
2021-02-08,102.3328392054157
2021-02-09,102.09616353362337
2021-02-10,101.50282166664648
2021-02-11,103.60894150203717
2021-02-12,103.95076411161796
2021-02-15,105.54292961063297
2021-02-16,103.32222473901231
2021-02-17,103.79115528822746
2021-02-18,105.23203909609978
2021-02-19,105.40505843808096
2021-02-22,107.10928725927481
2021-02-23,106.32674879155124
2021-02-24,108.59498846362952
2021-02-25,112.56569107737955
2021-02-26,111.87580129969716
2021-03-01,111.05102229746335
2021-03-02,113.88291843363776
2021-03-03,117.19761891993647
2021-03-04,116.082765075894
2021-03-05,115.22718418941926
2021-03-08,114.68935181637158
2021-03-09,112.07525276945547
2021-03-10,110.27019529139723
2021-03-11,108.32833492344261
2021-03-12,106.86839011025126
2021-03-15,106.84447047856078
2021-03-16,107.3225665889992
2021-03-17,110.199693590645
2021-03-18,108.29707048638645
2021-03-19,110.27103281130533
2021-03-22,109.89055720548146
2021-03-23,109.83983391173159
2021-03-24,111.13873093974604
2021-03-25,109.13162315007447
2021-03-26,109.88289992111045
2021-03-29,110.22805310145134
2021-03-30,111.14065956388323
2021-03-31,111.687793252104
2021-04-01,115.97735179140592
2021-04-02,114.68978373756006
2021-04-05,113.6567069529739
2021-04-06,112.47734552246527
2021-04-07,111.46065988223936
2021-04-08,110.3237129558584
2021-04-09,112.54731576424757
2021-04-12,115.32029077999037
2021-04-13,114.21019893732415
2021-04-14,112.62473406446215
2021-04-15,113.5859752158277
2021-04-16,112.58463549650558
2021-04-19,113.80635198659186
2021-04-20,114.22596299901687
2021-04-21,111.58683618258881
2021-04-22,114.54214975105899
2021-04-23,118.28112707295355
2021-04-26,116.93946012573466
2021-04-27,116.1344078971284
2021-04-28,116.78948847117317
2021-04-29,117.52942118553175
2021-04-30,118.91241223352746
2021-05-03,123.06728024875065
2021-05-04,122.7045567977837
2021-05-05,120.97623787397896
2021-05-06,118.04129629384315
2021-05-07,116.474410402872
2021-05-10,116.44941405071606
2021-05-11,120.29552578273672
2021-05-12,119.13505449773983
2021-05-13,119.69012997045684
2021-05-14,119.70198637446205
2021-05-17,122.29106381971364
2021-05-18,128.0535294560026
2021-05-19,126.63835919163098
2021-05-20,125.38933217456405
2021-05-21,128.14619741054733
2021-05-24,130.00731964887737
2021-05-25,134.99080277524672
2021-05-26,136.7950413937983
2021-05-27,135.7981854855605
2021-05-28,137.52592489930552
2021-05-31,140.6992759676916
2021-06-01,143.13652624731878
2021-06-02,144.6697910970975
2021-06-03,147.79360321379176
2021-06-04,151.31895822645615
2021-06-07,155.6569802018469
2021-06-08,157.8475779331039
2021-06-09,157.37155564653239
2021-06-10,157.8900976741869
2021-06-11,161.6097405048948
2021-06-14,159.1344705203754
2021-06-15,160.32834246483782
2021-06-16,159.22429490121723
2021-06-17,159.3705775787022
2021-06-18,163.01991680950667
2021-06-21,163.64528495361415
2021-06-22,163.84263224293605
2021-06-23,160.21627381341543
2021-06-24,162.37988558545808
2021-06-25,164.26277838183063
2021-06-28,170.46728056093497
2021-06-29,169.52033822330537
2021-06-30,170.28640741509452
2021-07-01,171.12536281632148
2021-07-02,175.9881795373094
2021-07-05,175.74635410171882
2021-07-06,176.69986714329022
2021-07-07,178.64872644919924
2021-07-08,179.2900081000125
2021-07-09,178.04432369298488
2021-07-12,178.67361325276917
2021-07-13,181.77164411541577
2021-07-14,178.90126530926523
2021-07-15,179.3560231831856
2021-07-16,177.47939041859232
2021-07-19,180.85704433463405
2021-07-20,176.60859750812156
2021-07-21,175.02472967109375
2021-07-22,176.18767206372
2021-07-23,180.74657252814242
2021-07-26,180.61556850509555
2021-07-27,179.03605013291082
2021-07-28,184.65592809608944
2021-07-29,179.99783341333594
